unique_id,mae,rmse,acc,nrmse,nmae,smape,crps,crpss,crpss_es,threshold_brier_score,less,
01248,0.8167335914598434,1.143678277611868,0.69822780491062,0.5252585506575097,0.26523753279834067,0.4119463037766781,0.5705230772593487,0.3251856114511522,0.09245581154527244,0.0995440917107584,0.36544888683026383,
01249,0.8174856103491887,1.1445216109684717,0.6978478005857923,0.5256454359520802,0.2654815199317782,0.412319227206888,0.5712716605710926,0.3243019815310965,0.0926790631891795,0.09945855379188713,0.3644177561978568,
01256,0.8175311219406668,1.1447781809176842,0.6977077194920972,0.5257643985836142,0.26549656656173776,0.41200932547351554,0.5710134738043706,0.3246069351332176,0.09251032575280914,0.09869312169312171,0.3652173187510903,
01257,0.8178953058600521,1.1450598454482919,0.6976775164271172,0.5258940228558755,0.2656154150867318,0.41210306712788275,0.5720745676252479,0.3233496997171342,0.09303117055011373,0.09876984126984127,0.3655206545735301,
01258,0.8179832451397541,1.1453957103886703,0.697455368329884,0.5260474103422758,0.26564330829641025,0.41211594916690203,0.5714326623917051,0.32411181914975756,0.0926195095753089,0.0989215167548501,0.36500095272694866,
01259,0.8187352640290996,1.1462413955662862,0.697080456532,0.5264353772122082,0.2658872954298479,0.4124888725971119,0.5721822278718339,0.3232263491978714,0.0928596553473975,0.09880423280423282,0.3639592810572265,
01267,0.8166723479973085,1.1429537086688284,0.6987574743000806,0.5249271770373648,0.26521851981453454,0.4118613108217753,0.5707234677167181,0.324944041565046,0.09253511384672088,0.09903968253968254,0.36842508348536773,
01268,0.8167602872770104,1.1432876726501486,0.6985362060902197,0.525079689314739,0.2652464130242131,0.4118741928607945,0.5701373035013865,0.32564104193895366,0.0921943216765666,0.09929894179894179,0.36789921846895624,
01269,0.8175123061663557,1.144135781639991,0.698158959452857,0.5254687687219977,0.26549040015765063,0.41224711629100447,0.5709042422388401,0.3247344802939459,0.09241201992493003,0.0990758377425044,0.36685608940551484,
01278,0.8171244711963959,1.1435695639243713,0.6985085430067407,0.5252094146212113,0.26536526154920703,0.4119679345151619,0.5710104418134563,0.324605680303831,0.09256366083361733,0.09933156966490302,0.36820950574589045,
