unique_id,total_cost,price_cost,emission_cost,grid_cost
01234,0.8264897966714485,0.7061360481192551,0.8729109550001705,0.9004223868949198
01235,0.8233577073672645,0.7050783918358727,0.8680349238262799,0.8969598064396413
01236,0.8213257528663848,0.703415972490108,0.8685672366853694,0.8919940494236771
01237,0.8336106603980126,0.7083161156129582,0.8721823933519223,0.9203334722291576
01238,0.829412262206329,0.7138337162212495,0.8692167892963383,0.9051862811013992
01239,0.8253558009818743,0.7079000179816809,0.8683665742244544,0.8998008107394881
01245,0.8242732789267757,0.7031534295445425,0.8697223709544153,0.8999440362813695
01246,0.8246534500412412,0.7021077095891893,0.8673759202292622,0.9044767203052724
01247,0.8310716436596873,0.7027700586234449,0.8718693144346642,0.9185755579209529
01248,0.8333565848691671,0.706368380539992,0.8719142003942533,0.9217871736732558
01249,0.8242266501020629,0.7039952050831291,0.8715176788202088,0.8971670664028509
01256,0.8190493831263442,0.6993042090220107,0.8679995720727518,0.8898443682842705
01257,0.8219602972321379,0.7005595176998906,0.8687121686935061,0.8966092053030175
01258,0.8280633151063715,0.7083808402417058,0.8718154426008511,0.9039936624765578
01259,0.8215542742348205,0.7077155794093056,0.8697790569060454,0.8871681863891105
01267,0.8244503215135458,0.7029557455623144,0.871758430957071,0.8986367880212522
01268,0.8283539633610726,0.7064353198066834,0.8689504372454085,0.9096761330311258
01269,0.8222563047125767,0.7044894983141679,0.8674298195541549,0.8948495962694074
01278,0.8340481207898031,0.703936929888808,0.8727555559369942,0.9254518765436068
01279,0.8281493863454626,0.7052295148136543,0.8702055553767544,0.9090130888459795
01289,0.827453261066727,0.7096753400798843,0.8695588543891416,0.9031255887311549
01345,0.8320215862619925,0.706538200426478,0.872952991910107,0.916573566449393
01346,0.8279602204339337,0.7060192730776279,0.872382439583799,0.905478948640374
01347,0.8304330860268337,0.7059098102942889,0.8730576380145557,0.9123318097716564
01348,0.8341663806669378,0.7094599249987409,0.8738735499070229,0.91916566709505
01349,0.8291758832981685,0.7088454297260388,0.8742215257079954,0.9044606944604714
01356,0.8253397288450147,0.7039606969294031,0.8685370100310784,0.903521479574563
01357,0.8293463056290559,0.7062752656078963,0.874749854180405,0.9070137970988663
01358,0.830426319817526,0.7071981958234514,0.8728680746106545,0.911212689018472
01359,0.8244595733098182,0.7090004988192581,0.8691504429635598,0.8952277781466366
01367,0.8318442796270347,0.7061829436596087,0.8735070618921514,0.915842833329344
01368,0.8301076142281332,0.7094188970245142,0.8739121951561964,0.9069917505036889
01369,0.8277299076423397,0.7069039530627573,0.8726789319226803,0.9036068379415811
01378,0.829403405860521,0.7068529789437098,0.8704120459856486,0.910945192652205
01379,0.8313560036075085,0.7111975956291999,0.8725502892420639,0.9103201259512615
01389,0.8293048644248121,0.7096777719684537,0.8731478146159063,0.9050890066900763
01456,0.8248087384430621,0.7004405649103188,0.8698525566573765,0.904133093761491
01457,0.8324346753956159,0.7011044504772733,0.8711795173798308,0.9250200583297434
01458,0.8343705763735976,0.7068257009439185,0.8725134378950974,0.9237725902817768
01459,0.828471976593395,0.7044929288875553,0.8727079846920217,0.9082150162006082
01467,0.8278816174871645,0.7004886026498364,0.8723961269026627,0.9107601229089941
01468,0.831848051617138,0.7087298701679382,0.8745672901860285,0.9122469944974476
01469,0.8255093917698044,0.7044241669331968,0.8727568606314254,0.899347147744791
01478,0.8351509832562373,0.7062858063818056,0.8719346733311906,0.9272324700557155
01479,0.8336605957433507,0.7086927969231303,0.8740100542119543,0.9182789360949675
01489,0.8322338580933689,0.7122981512012284,0.8748090737670168,0.9095943493118619
01567,0.8315369825830571,0.700182147663828,0.8699452185891939,0.9244835814961494
01568,0.8315901568567373,0.7074459008430427,0.8719551761066514,0.9153693936205183
01569,0.8258177460758978,0.7004063876028537,0.871902023151227,0.9051448274736127
01578,0.8315328685694162,0.7026199660512318,0.8740284130293383,0.9179502266276789
01579,0.8293305990349481,0.7053124624651602,0.8735396636757582,0.9091396709639257
01589,0.8277414525048102,0.7104896627228663,0.8699873777443955,0.9027473170471692
01678,0.8337073605267985,0.703757415309461,0.8740159725746292,0.9233486936963052
01679,0.8287849446246023,0.7028696186002727,0.8733102948155229,0.9101749204580112
01689,0.8262685394133126,0.7093289823675771,0.8714870831420721,0.8979895527302886
01789,0.8321076415232879,0.7080125874967934,0.8718233839021151,0.9164869531709552
02345,0.8211985951581652,0.7051305069924053,0.8700140105520472,0.8884512679300429
02346,0.8206030219932122,0.7041193919871462,0.8696540249684875,0.8880356490240027
02347,0.825891981157127,0.7079925236429921,0.8729063682369679,0.896777051591421
02348,0.8287015681934444,0.7111818416737468,0.872377198912064,0.9025456639945224
02349,0.8269352199648395,0.71342021937845,0.8720765004324996,0.895308940083569
02356,0.8146677419109576,0.7004572387466442,0.869524612266685,0.8740213747195438
02357,0.8241814535953966,0.7074093596042778,0.8712911083138272,0.8938438928680851
02358,0.8256486065930404,0.7094204699587336,0.870471479064392,0.8970538707559954
02359,0.8213226181231704,0.7065094579430947,0.8706662418257245,0.8867921546006918
02367,0.823156552895414,0.7031571209052891,0.8673479358362106,0.8989646019447425
02368,0.8230493360636212,0.7068312363197626,0.8664875250260725,0.8958292468450284
02369,0.8220432533581882,0.7078706116501359,0.8687555094586932,0.8895036389657356
02378,0.8312027796323568,0.7110187242696736,0.870194798357547,0.9123948162698498
02379,0.8276572325923871,0.710937368751782,0.8672465557057798,0.9047877733195997
02389,0.8272528108742311,0.7122357953506014,0.8690111304032556,0.9005115068688365
02456,0.819759247368423,0.7009596402740195,0.8690545940181088,0.8892635078131406
02457,0.8248664637428821,0.7057456598946521,0.8712903395378842,0.8975633917961099
02458,0.8250566445680135,0.7066657108682445,0.8685069383023615,0.8999972845334347
02459,0.8221563495510766,0.7087275989760553,0.8677717940056807,0.8899696556714938
02467,0.8240777597823669,0.7035285664249797,0.8680934646996987,0.9006112482224223
02468,0.8285047777185172,0.7075391663842308,0.8689931513962983,0.9089820153750225
02469,0.8220997079820968,0.7049176532340973,0.8701515341454822,0.8912299365667109
02478,0.8321471698068651,0.7069773266530728,0.8706998711130707,0.9187643116544522
02479,0.8276250122055296,0.7084441404054747,0.8721762282196593,0.9022546679914547
02489,0.8277478575943903,0.7124293817196182,0.8709723911578614,0.8998417999056912
02567,0.8238187757663596,0.701179842520084,0.8711351354783705,0.8991413493006243
02568,0.82313240431343,0.7072091861919957,0.869107076073697,0.8930809506745978
02569,0.8199482433891573,0.7027861879729645,0.8680424066844296,0.8890161355100777
02578,0.8335772390059747,0.7090563385344036,0.8721912178315255,0.9194841606519948
02579,0.8269986041149763,0.7054589482161623,0.8722734600547203,0.9032634040740462
02589,0.8305258295758319,0.7142249178304035,0.8715849491695042,0.9057676217275881
02678,0.8320654143973837,0.7076918366999844,0.8697388797188059,0.9187655267733608
02679,0.8269755459982954,0.7036348871372965,0.8711315196974565,0.9061602311601331
02689,0.826171438055063,0.7111005273765574,0.8700049532498902,0.8974088335387415
02789,0.8330716900789211,0.7120168372872373,0.8695433592408491,0.9176548737086774
03456,0.8229753403862917,0.702027290037097,0.8721084582483611,0.8947902728734173
03457,0.8302419355155908,0.7054788254983257,0.8749396675044804,0.9103073135439664
03458,0.8333747241642208,0.7094098353207727,0.8723369993874148,0.9183773377844751
03459,0.8258188265953806,0.7031976555684966,0.8718355595613205,0.902423264656325
03467,0.8264180727290942,0.7043477677474274,0.8745463015312579,0.9003601489085972
03468,0.8294568589174068,0.711288555655132,0.8697374501415814,0.9073445709555071
