unique_id,total_cost,price_cost,emission_cost,grid_cost
01234,0.992965626925781,0.9810558126160562,1.000831607928354,0.9970094602329334
01235,0.9928498856265023,0.9823058624592764,0.9976480199217401,0.9985957744984902
01236,0.9935687162685206,0.9832589460210097,1.001070585812914,0.9963766169716378
01237,0.9934927880707933,0.9839110363224933,0.999930277305001,0.9966370505848859
01238,0.9938068962568041,0.9841966704221925,0.9996564546796755,0.9975675636685444
01239,0.9949297214303984,0.9849569562863033,1.0013852849904372,0.9984469230144548
01245,0.992688771597952,0.9832550236410733,1.0022159989194925,0.9925952922332902
01246,0.9942629039701791,0.9839288932880262,0.9994054216938396,0.9994543969286716
01247,0.993522011843034,0.9852390668832258,1.0008422878260879,0.9944846808197882
01248,0.9946978702325739,0.9857196087867746,1.001666351331327,0.9967076505796202
01249,0.9929191629571673,0.9831813912798041,1.0011400298465825,0.9944360677451152
01256,0.9932599874475176,0.9835836059647854,0.9999966355214777,0.9961997208562896
01257,0.994020078245974,0.9855923887179744,1.001590874432503,0.994876971587445
01258,0.9947750194187536,0.9864418365804849,1.002205349026512,0.9956778726492642
01259,0.9947561253545406,0.9852893408663596,0.9996368590545169,0.9993421761427452
01267,0.9933157327071798,0.9856220971844784,0.999873624252546,0.9944514766845148
01268,0.9948711039665987,0.9866597099516139,0.9996142427941328,0.9983393591540493
01269,0.9962151239884817,0.9860534618955727,0.9999070156286776,1.0026848944411946
01278,0.9970984582443928,0.98847398583593,1.0019022245456626,1.0009191643515858
01279,0.9998435829051128,0.9882151411409228,1.0033545959371124,1.007961011637303
01289,1.0070341570459391,0.9901495152799689,1.0078910123988558,1.0230619434589925
01345,0.9851085792241724,0.9716321973777529,0.9942691860988317,0.9894243541959322
01346,0.9928504053390345,0.9721417106637803,0.9983031939187804,1.0081063114345423
01347,0.9914695567424451,0.9719151328377448,0.9988770484866621,1.0036164889029286
01348,0.9923121621603151,0.9725911342120207,0.9999178087322527,1.004427543536672
01349,0.99460997070882,0.9707740697131109,0.9979349436630739,1.0151208987502751
01356,0.9913983434684477,0.9708958332296589,0.994718768457382,1.0085804287183018
01357,0.990591109409205,0.9719545050474367,0.9971617179543922,1.002657105225786
01358,0.9908974459498031,0.9699081837253455,0.9952945331307403,1.0074896209933237
01359,0.9890973794153416,0.9663848370165848,0.9976798887256925,1.0032274125037475
01367,0.991081734299808,0.9694432807097435,0.9967657329737666,1.0070361892159139
01368,0.9951644801041826,0.9694863359016614,0.9973835875463601,1.0186235168645261
01369,0.9932956911047389,0.9666610880092977,1.0003832698012118,1.012842715503707
01378,0.9989986129640757,0.9696564745434545,0.9960901408954311,1.031249223453341
01379,0.9956864528923101,0.9681226080163484,0.9955823383847501,1.023354412275832
01389,0.9974335755733231,0.9703901370355523,1.00044322930915,1.0214673603752669
01456,0.9966782830717594,0.9681923685185616,0.9999665462537277,1.0218759344429889
01457,0.9942157840371671,0.9676470067544276,0.9949065176845986,1.0200938276724751
01458,0.9993939024981652,0.9691383968263086,1.0006596491677888,1.0283836615003985
01459,1.0053846742560248,0.969385053242934,1.0014968348639597,1.045272134661181
01467,1.0006397496653996,0.9697724065227307,1.0026789263654476,1.0294679161080202
01468,1.0059389986000993,0.970231789098187,1.0011267038741583,1.0464585028279532
01469,1.0002022841951497,0.9699163765857662,0.9997654964812023,1.0309249795184803
01478,1.0035460380724353,0.9717448557445205,1.0006913039166492,1.038201954556136
01479,0.9975756620595208,0.9703345228568937,0.9984642859336068,1.0239281773880617
01489,1.0011511726649014,0.9708694327276595,1.0024093630644424,1.0301747222026028
01567,1.0010678770976396,0.9677709334394968,1.0011024965487536,1.0343302013046678
01568,1.0029570372701195,0.9685553409629604,1.0013846480895885,1.03893112275781
01569,1.0023770616334438,0.9691709682442129,1.0026947789007894,1.035265437755329
01578,1.0036380103987066,0.9675132874983116,1.0036868576560778,1.03971388604173
01579,1.0022815107256948,0.9680882018607032,1.000818936250339,1.0379373940660424
01589,1.0006382901716588,0.970045261182056,1.0008181776236116,1.0310514317093087
01678,1.000834359873488,0.9684479762026236,1.0008184731266418,1.0332366302911984
01679,1.0000179245683263,0.9707837544911877,1.0020236137562082,1.0272464054575832
01689,1.0001947348041378,0.9716674838698827,1.0020955688389839,1.0268211517035466
01789,0.9988545265473466,0.974501525456786,1.0022676291102395,1.0197944250750144
02345,0.9995382598501167,0.9989890811731976,1.000401038605914,0.9992246597712384
02346,1.000019577530723,0.9989983683531856,1.0004034123580756,1.0006569518809083
02347,0.9999354282108076,0.9992441015001454,1.0001106305830127,1.0004515525492645
02348,0.9998028874412818,0.9989895130771146,0.999758735785084,1.0006604134616466
02349,0.9991261789902719,0.9946046964250966,1.000557317665815,1.002216522879904
02356,1.000105457597951,0.9990007990476338,1.0006032380837377,1.0007123356624816
02357,0.9998630401966392,0.9989918943655676,1.0000102002781004,1.0005870259462495
02358,0.9982685809950035,0.994567640399894,0.9993211629873434,1.000916939597773
02359,0.9981056810187767,0.9945837857656539,0.9988861935674114,1.000847063723265
02367,0.9995140509834766,0.9985200163281713,1.0008553536287315,0.9991667829935271
02368,0.9970063711818993,0.9898194167378865,1.0004485204149174,1.000751176392894
02369,0.9944560769893851,0.9861995960270965,0.9971010120190066,1.0000676229220522
02378,0.9977498077814104,0.9896915415135239,1.000521120272724,1.0030367615579836
02379,0.9957566712312528,0.98669115806997,1.0005404289383317,1.0000384266854565
02389,0.9937521921408798,0.9829399591036766,0.9990632016369857,0.9992534156819775
02456,0.998563854610015,0.9945150773239321,0.9990588742746748,1.0021176122314381
02457,0.9984079403784509,0.9945150766437653,0.9990291588716651,1.0016795856199228
02458,0.9992669755226435,0.9946056544310771,1.0007525977371863,1.0024426743996673
02459,0.9984191034576279,0.9946535366476604,1.0002528180681782,1.000350955657045
02467,0.9985363412173066,0.9946673210480508,1.0004384531788317,1.0005032494250374
02468,0.9969039289566509,0.990635724259327,0.9994587987448742,1.0006172638657516
02469,0.9955895519236603,0.9872606604001718,0.9988446351061409,1.0006633602646682
02478,0.9967216038907587,0.9873838467322815,1.000252190296608,1.0025287746433864
02479,0.9943663368877385,0.9860603349711187,0.9973182743541933,0.9997204013379032
02489,0.9923307568600528,0.9798005718061101,0.998190189675917,0.999001509098131
02567,0.994185508411341,0.983502813288632,0.9998100832751572,0.999243628670234
02568,0.9937615182918472,0.9835298611382004,1.00023361858028,0.9975210751570611
02569,0.9950281136745375,0.9837982604882836,1.001887131663081,0.9993989488722479
02578,0.9961125108856121,0.9815863046426775,1.0004420623219188,1.0063091656922403
02579,0.995080376786648,0.9808310000010251,0.9987858525581315,1.0056242778007873
02589,0.9929500911999973,0.9774159902307381,0.9989361277449907,1.002498155624263
02678,0.9948276563096824,0.9792664372045728,1.001911740119173,1.0033047916053015
02679,0.9952216998131943,0.9805828828696618,0.9999824345795437,1.0050997819903773
02689,0.9930618532451166,0.9779186030071993,0.9987256917981409,1.0025412649300094
02789,0.9933226144698478,0.9763505816965332,1.0000558503357935,1.0035614113772167
03456,0.9994133538028547,0.9937681697421545,1.0012842583174293,1.0031876333489802
03457,0.999226101962822,0.9899227095435768,1.0022624115914256,1.005493184753464
03458,0.9984493677143248,0.9898783987576149,1.000145060758801,1.0053246436265586
03459,0.9961136337671657,0.9862360506910689,1.0007509273243957,1.0013539232860325
03467,0.9963519375130211,0.9859283946636112,0.999982326657557,1.0031450912178947
03468,0.9947409624975041,0.9861304795781215,1.000130878777919,0.9979615291364718
03469,0.9954696652726551,0.9861628467301725,0.9999329399597061,1.0003132091280866
03478,0.9960012466699864,0.9817961881627457,0.9990923691253578,1.0071151827218559
03479,0.9949393271711523,0.982334332025797,0.9990206352307499,1.00346301425691
03489,0.9934973249565706,0.9782019954481784,1.0008929026224596,1.0013970767990736
03567,0.995480175831846,0.9860382527002322,0.999550768555282,1.0008515062400236
03568,0.9957113982935578,0.9796477274753582,1.001720859087317,1.0057656083179984
03569,0.9950242973076856,0.9828432713158283,0.9990595080624289,1.0031701125447994
03578,0.9967807854125903,0.9773835355675197,1.002174932677079,1.0107838879931725
03579,0.9955212619208726,0.9781741499716743,0.9991519160505898,1.0092377197403535
03589,0.9951945082438843,0.9733605531725605,1.001082646885643,1.0111403246734494
03678,0.9951939550558421,0.9769794818885925,1.0006223219360457,1.007980061342888
03679,0.9937610063928025,0.9771118084996321,1.000096412372722,1.0040747983060532
03689,0.9927532249275416,0.9734990768882709,0.9994238233907307,1.0053367745036235
03789,0.9935313585900204,0.9725831071089289,0.9999386867908884,1.0080722818702441
04567,0.9972633095309247,0.9817401468115713,1.001856340101053,1.00819344168015
04568,0.9954982141700519,0.9773500749085463,1.0014766469708822,1.0076679206307273
04569,0.9946618029708595,0.9777078406594599,0.9988625240348296,1.007415044218289
04578,0.9963954672269347,0.9772673096053215,1.0016196557903143,1.0102994362851687
04579,0.9946358799665922,0.9771237942824202,0.9976857286575151,1.0090981169598412
04589,0.9933713442676738,0.9728098868443229,0.9977919313571196,1.0095122146015791
04678,0.9950565223472502,0.9765396398606416,1.001524561157533,1.007105366023576
04679,0.9945591736647873,0.9779896690680216,0.9999388360005594,1.005749015925781
04689,0.992861822691531,0.9730756737759451,1.001299642245496,1.004210152053152
04789,0.9918889337874545,0.9686198469012338,0.9992052688794588,1.0078416855816708
05678,0.9921784860525688,0.9697743671787342,0.9999319182735109,1.006829172705461
05679,0.9925956898661615,0.9687015490445537,0.9997379936257512,1.0093475269281793
05689,0.9915218270803274,0.9686131738709975,0.9995833851068345,1.00636892226315
05789,0.9924028664627453,0.9675178754565761,1.000990014908233,1.008700709023427
06789,0.9859790105125815,0.9608887841435774,1.0009323216014048,0.9961159257927625
12345,1.0002867422014858,1.0000395670791122,1.000093234572876,1.0007274249524694
12346,1.0003497977644382,1.0000734279619017,1.000172524811164,1.0008034405202493
12347,1.0002781200358604,1.0000549087982966,1.0001386984821532,1.0006407528271313
12348,0.9996429692934706,0.9978143252600375,1.000393119635452,1.0007214629849224
12349,0.9999348110452146,0.9978339487994734,1.0012439277937768,1.0007265565423935
12356,1.0003919999271413,1.0000788751779555,1.0001873688874812,1.0009097557159872
12357,0.9993635739910758,0.9977071386958111,1.0003112703463484,1.0000723129310678
12358,0.9987415494397998,0.9954881414221315,1.0006183204566184,1.0001181864406494
12359,0.9986849941978836,0.9955822886295678,1.0003602618505492,1.0001124321135337
12367,0.9991719129489818,0.996827832548197,1.0002819233162432,1.0004059829825054
12368,0.9994949664338905,0.9965786714703266,1.0013441406992083,1.0005620871321363
12369,0.9979752226449726,0.9945760242770763,0.9989579630862275,1.0003916805716144
12378,0.9982165543694368,0.9936098819426803,1.0006738222203027,1.0003659589453273
12379,0.9978837463282675,0.9923691025889735,1.0019464054455705,0.9993357309502585
12389,0.9970267002702182,0.9922979488452551,0.9992864504345601,0.9994957015308396
12456,0.9989033997354108,0.997749657386046,0.9990869306682562,0.9998736111519302
12457,0.9979674278817972,0.99554313524434,0.9990088875451629,0.9993502608558886
12458,0.9974391213890029,0.9943814707196222,0.9988190958777727,0.9991167975696138
12459,0.9978630797984828,0.993138997800961,1.000697234956861,0.9997530066376261
12467,0.9993381459486045,0.9971523517313746,1.0007552383715568,1.0001068477428816
12468,0.9988410438323415,0.9963441699704847,0.9999321519967957,1.0002468095297443
12469,0.9974488024390062,0.9923834530276726,1.000328792197227,0.9996341620921193
12478,0.9987374644815882,0.993044445193305,1.0017180547175446,1.001449893533915
12479,0.9964732629447167,0.9900495899858774,1.0007429141769697,0.9986272846713031
12489,0.9971877424501967,0.9898067029708545,1.0000388735191348,1.0017176508606005
12567,0.9970454496746891,0.9924063485398414,0.9997637779460669,0.9989662225381593
12568,0.9962694668192853,0.9899947423727339,1.000417386988477,0.9983962710966454
12569,0.9964298873903862,0.9901015620812246,1.0004085242365763,0.9987795758533579
12578,0.9965535462628479,0.9888826652903199,1.0007540537241717,1.000023919774052
12579,0.996294259309194,0.9890672030620161,0.9993379935805301,1.0004775812850362
12589,0.9967246239121773,0.9889437367252786,1.0004884732203383,1.000741661790915
12678,0.9966820438137001,0.988579397247262,1.000991921417957,1.0004748127758811
12679,0.9959611225494372,0.989051369668113,0.998506345808031,1.0003256521721677
12689,0.9967776554148312,0.9890715439590367,1.0006376573633364,1.0006237649221208
12789,0.9965193977254737,0.9890545537664871,1.0004175139387375,1.0000861254711968
13456,0.9991018433220118,0.9976992093007462,1.000296048942209,0.9993102717230804
13457,0.9989360654725719,0.9954343296917886,1.0020983941592945,0.9992754725666326
13458,0.9985795466836399,0.9953984287090293,1.001061556750029,0.9992786545918616
13459,0.9971883085481803,0.9922040274420708,1.0009160481334112,0.9984448500690588
13467,0.9990822578307254,0.9966754155269102,1.0011725680109134,0.9993987899543525
13468,0.9984181723530341,0.994336225739014,1.0015827355859497,0.9993355557341383
13469,0.9976794111180957,0.992276172032213,1.002384104902803,0.9983779564192711
13478,1.0000689510677627,0.9943141237215989,1.0032745425644805,1.0026181869172088
13479,1.0005611884554482,0.9944243305075899,1.004615835010388,1.0026433998483668
13489,0.9988066210071468,0.9922214718253183,1.0024839839116764,1.0017144072844462
13567,0.9998918129788188,0.9944304730947271,1.0026165994389584,1.0026283664027709
13568,0.998854828728569,0.9920354346266878,1.0028707175533416,1.0016583340056777
13569,0.9990899019247109,0.9920329352926207,1.003505678457086,1.0017310920244262
13578,0.9965815991419479,0.9910827182510442,1.0008958438425326,0.9977662353322665
13579,0.9972108066862635,0.9910268423510769,1.0029068635186533,0.9976987141890601
13589,0.9967341717033334,0.9909838024976704,1.0027219449547147,0.9964967676576153
